"","DATE","OBS","TIME","LOCATION","SNAME","SEX","AGE.CLASS","TOTAL","Face","Head","UpperBack","MidBack","LowerBack","Ventrum","Cape","Shoulder","UpperArmElbow","Forearm","WristHand","Flank","Hip","HindLeg","ThighKnee","LowerLeg","AnkleFoot","Hindquarter","ProximalTail","MidTail","DistalTail","newdate","month","yr","dy","newage"
"1","6/11/17","BL","13:15:32 pm","UNKNOWN","P=N","M","A",4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2017-11-06,"11","2017",6,"Large"
"2","10/11/17","BL","12:57:20","UNKNOWN","BAN","M","A",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-10,"11","2017",10,"Large"
"3","10/11/17","BL","9:01:28","UNKNOWN","REN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-10,"11","2017",10,"Medium"
"4","10/11/17","BL","9:45:48","UNKNOWN","REN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-10,"11","2017",10,"Medium"
"5","10/11/17","BL","13:33:46 pm","UNKNOWN","ZIO","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-10,"11","2017",10,"Medium"
"6","11/11/17","BL","13:15:32 pm","UNKNOWN","ANU","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-11,"11","2017",11,"Medium"
"7","11/11/17","BL","15:22:43 pm","UNKNOWN","LOG","M","A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-11-11,"11","2017",11,"Large"
"8","11/11/17","BL","9:03:47","UNKNOWN","TRO","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-11,"11","2017",11,"Medium"
"9","12/11/17","BL","11:55:47","UNKNOWN","ACO","F","A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-11-12,"11","2017",12,"Medium"
"10","12/11/17","BL","12:29:16","UNKNOWN","ANG","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-12,"11","2017",12,"Medium"
"11","12/11/17","BL","14:17:28 pm","UNKNOWN","PTO","M","A",6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-12,"11","2017",12,"Large"
"12","12/11/17","BL","14:41:05 pm","UNKNOWN","TIP","F","A",3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-12,"11","2017",12,"Medium"
"13","13/11/2017","BL","12:13:14","UNKNOWN","ART","F","A",18,0,0,0,0,0,2,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,2017-11-13,"11","2017",13,"Medium"
"14","13/11/2017","BL","10:48:30","UNKNOWN","REN","F","A",4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2017-11-13,"11","2017",13,"Medium"
"15","13/11/2017","BL","11:15:07","UNKNOWN","RHE","F","A",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-13,"11","2017",13,"Medium"
"16","13/11/2017","BL","8:58:32","UNKNOWN","ROG","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-13,"11","2017",13,"Medium"
"17","18/11/2017","BL","16:34:57 pm","UNKNOWN","GIR","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-18,"11","2017",18,"Medium"
"18","24/11/2017","BL","12:42:41 PM","MAIN ROAD","PAM","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-24,"11","2017",24,"Medium"
"19","24/11/2017","BL","12:42:50 PM","MAIN ROAD","PEN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-24,"11","2017",24,"Medium"
"20","24/11/2017","BL","12:43:05 PM","MAIN ROAD","PEP","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-24,"11","2017",24,"Medium"
"21","24/11/2017","BL","12:43:25 PM","MAIN ROAD","YOK","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-24,"11","2017",24,"Large"
"22","28/11/2017","BL","9:29:47 AM","NORWAY","LAK","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-28,"11","2017",28,"Medium"
"23","28/11/2017","BL","9:29:59 AM","NORWAY","TSE","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-28,"11","2017",28,"Medium"
"24","30/11/2017","BL","11:01:24 AM","BUS STOP","SIN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-30,"11","2017",30,"Medium"
"25","30/11/2017","BL","11:01:09 AM","MAIN ROAD","SEN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-30,"11","2017",30,"Medium"
"26","30/11/2017","BL","11:01:15 AM","MAIN ROAD","SEQ","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-30,"11","2017",30,"Medium"
"27","30/11/2017","BL","11:01:40 AM","ROAD CLIFF","BHA","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-30,"11","2017",30,"Large"
"28","30/11/2017","BL","11:02:07 AM","ROAD CLIFF","SAH","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-30,"11","2017",30,"Medium"
"29","1/12/17","BL","11:29:32 AM","MAIN ROAD","GIR","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-01,"12","2017",1,"Medium"
"30","1/12/17","BL","11:29:19 AM","MAIN ROAD","KAR","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-01,"12","2017",1,"Medium"
"31","1/12/17","BL","11:29:02 AM","MAIN ROAD","LOG","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-01,"12","2017",1,"Large"
"32","1/12/17","BL","11:30:14 AM","ROAD CLIFF","PTO","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-01,"12","2017",1,"Large"
"33","1/12/17","BL","11:31:52 AM","ROAD CLIFF","TOP","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-01,"12","2017",1,"Medium"
"34","1/12/17","BL","11:31:43 AM","ROAD CLIFF","TRA","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-01,"12","2017",1,"Medium"
"35","1/12/17","BL","11:31:23 AM","ROAD CLIFF","TSE","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-01,"12","2017",1,"Medium"
"36","1/12/17","BL","11:32:21 AM","WALDEN POND","THR","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-01,"12","2017",1,"Medium"
"37","1/12/17","BL","11:32:12 AM","WALDEN POND","TIP","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-01,"12","2017",1,"Medium"
"38","11/12/17","BL","10:14:48 AM","MAIN ROAD","GIR","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-11,"12","2017",11,"Medium"
"39","11/12/17","BL","8:37:13 AM","MAIN ROAD","ZIO","F","A",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-11,"12","2017",11,"Medium"
"40","11/12/17","BL","8:19:34 AM","ROAD CLIFF","BAN","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-11,"12","2017",11,"Large"
"41","1/1/18","BL","9:26:05 AM","ROAD CLIFF","BAN","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-01,"1","2018",1,"Large"
"42","1/1/18","BL","9:25:39 AM","ROAD CLIFF","HAN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-01,"1","2018",1,"Medium"
"43","1/1/18","BL","9:26:17 AM","ROAD CLIFF","HIL","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-01,"1","2018",1,"Medium"
"44","4/1/18","BL","8:38:40 AM","ROAD CLIFF","BHA","M","A",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-04,"1","2018",4,"Large"
"45","9/1/18","BL","8:29:06 AM","ROAD CLIFF","REV","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-09,"1","2018",9,"Large"
"46","9/1/18","BL","9:07:54 AM","ROAD CLIFF","WAD","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-09,"1","2018",9,"Medium"
"47","9/1/18","BL","9:08:08 AM","ROAD CLIFF","WAF","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-09,"1","2018",9,"Medium"
"48","12/1/18","BL","9:17:20 AM","NORWAY","PTO","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-12,"1","2018",12,"Large"
"49","12/1/18","BL","9:17:33 AM","NORWAY","TIP","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-12,"1","2018",12,"Medium"
"50","12/1/18","BL","9:17:45 AM","NORWAY","TRA","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-12,"1","2018",12,"Medium"
"51","12/1/18","BL","9:17:55 AM","NORWAY","TSE","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-12,"1","2018",12,"Medium"
"52","12/1/18","BL","10:58:19 AM","RUNWAY","RUN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-12,"1","2018",12,"Medium"
"53","14/1/2018","BL","8:59:08 AM","NORWAY","PTO","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-14,"1","2018",14,"Large"
"54","15/1/2018","BL","16:40:48 pm","IBIS FLATS","LAM","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-15,"1","2018",15,"Medium"
"55","20/1/2018","BL","9:16:55 AM","ROAD CLIFF","JOK","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-20,"1","2018",20,"Large"
"56","20/1/2018","BL","10:35:46 AM","ROAD CLIFF","LAK","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-20,"1","2018",20,"Medium"
"57","20/1/2018","BL","10:20:54 AM","ROAD CLIFF","LAM","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-20,"1","2018",20,"Medium"
"58","20/1/2018","BL","10:36:00 AM","ROAD CLIFF","LAM","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-20,"1","2018",20,"Medium"
"59","20/1/2018","BL","10:19:59 AM","ROAD CLIFF","LEA","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-20,"1","2018",20,"Medium"
"60","20/1/2018","BL","10:19:49 AM","ROAD CLIFF","LOR","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-20,"1","2018",20,"Medium"
"61","20/1/2018","BL","9:17:06 AM","ROAD CLIFF","LOX","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-20,"1","2018",20,"Medium"
"62","21/1/2018","BL","9:19:59 AM","MAIN ROAD","RIZ","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-21,"1","2018",21,"Medium"
"63","23/1/2018","BL","9:42:31 AM","TUSSOCKS","BAN","M","A",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-23,"1","2018",23,"Large"
"64","23/1/2018","BL","9:43:00 AM","TUSSOCKS","HAN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-23,"1","2018",23,"Medium"
"65","23/1/2018","BL","9:43:11 AM","TUSSOCKS","HIL","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-23,"1","2018",23,"Medium"
"66","23/1/2018","BL","9:43:38 AM","TUSSOCKS","HUC","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-23,"1","2018",23,"Medium"
"67","23/1/2018","BL","9:42:42 AM","TUSSOCKS","MOS","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-23,"1","2018",23,"Medium"
"68","24/1/2018","BL","9:21:47 AM","NORWAY","SWO","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-24,"1","2018",24,"Medium"
"69","24/1/2018","BL","9:22:17 AM","NORWAY","SYB","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-24,"1","2018",24,"Medium"
"70","24/1/2018","BL","11:22:11 AM","RUNWAY","SOM","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-24,"1","2018",24,"Medium"
"71","24/1/2018","BL","11:07:45 AM","TUSSOCKS","SIN","F","A",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-24,"1","2018",24,"Medium"
"72","30/1/2018","BL","9:06:14 AM","NORWAY","LAK","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-30,"1","2018",30,"Medium"
"73","30/1/2018","BL","9:39:13 AM","NORWAY","LAM","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-30,"1","2018",30,"Medium"
"74","30/1/2018","BL","9:39:22 AM","NORWAY","LEA","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-30,"1","2018",30,"Medium"
"75","30/1/2018","BL","9:06:04 AM","NORWAY","LOR","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-30,"1","2018",30,"Medium"
"76","30/1/2018","BL","9:06:24 AM","NORWAY","LOX","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-30,"1","2018",30,"Medium"
"77","3/2/18","BL","11:43:58 AM","HYENA ALLEY","SIN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-03,"2","2018",3,"Medium"
"78","3/2/18","BL","12:22:03 PM","INLAND SOUTH","SAH","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-03,"2","2018",3,"Medium"
"79","3/2/18","BL","11:09:49 AM","NORWAY","BHA","M","A",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-03,"2","2018",3,"Large"
"80","3/2/18","BL","10:17:30 AM","NORWAY","P=N","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-03,"2","2018",3,"Large"
"81","3/2/18","BL","8:48:49 AM","NORWAY","RAF","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-03,"2","2018",3,"Medium"
"82","3/2/18","BL","8:48:57 AM","NORWAY","RAM","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-03,"2","2018",3,"Medium"
"83","3/2/18","BL","10:17:17 AM","NORWAY","REN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-03,"2","2018",3,"Medium"
"84","3/2/18","BL","9:49:34 AM","NORWAY","RHE","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-03,"2","2018",3,"Medium"
"85","3/2/18","BL","11:23:29 AM","NORWAY","SEN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-03,"2","2018",3,"Medium"
"86","6/2/18","BL","11:03:44 AM","HYENA ALLEY","WAN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-06,"2","2018",6,"Medium"
"87","6/2/18","BL","11:04:01 AM","HYENA ALLEY","WAS","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-06,"2","2018",6,"Medium"
"88","6/2/18","BL","8:21:43 AM","NORWAY","BAN","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-06,"2","2018",6,"Large"
"89","6/2/18","BL","8:51:48 AM","NORWAY","HAN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-06,"2","2018",6,"Medium"
"90","6/2/18","BL","9:13:18 AM","NORWAY","HIL","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-06,"2","2018",6,"Medium"
"91","6/2/18","BL","9:13:06 AM","NORWAY","HUC","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-06,"2","2018",6,"Medium"
"92","6/2/18","BL","9:53:04 AM","NORWAY","WAD","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-06,"2","2018",6,"Medium"
"93","6/2/18","BL","10:20:53 AM","NORWAY","WAF","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-06,"2","2018",6,"Medium"
"94","8/2/18","BL","10:40:28 AM","BUS STOP","LOX","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-08,"2","2018",8,"Medium"
"95","8/2/18","BL","10:57:36 AM","MAIN ROAD","JOK","M","A",5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-08,"2","2018",8,"Large"
"96","8/2/18","BL","10:34:24 AM","MAIN ROAD","LEA","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-08,"2","2018",8,"Medium"
"97","8/2/18","BL","11:22:47 AM","MAIN ROAD","PTO","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-08,"2","2018",8,"Large"
"98","8/2/18","BL","11:36:29 AM","MAIN ROAD","THR","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-08,"2","2018",8,"Medium"
"99","8/2/18","BL","11:56:07 AM","MAIN ROAD","TIP","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-08,"2","2018",8,"Medium"
"100","8/2/18","BL","12:15:36 PM","MAIN ROAD","TOP","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-08,"2","2018",8,"Medium"
"101","8/2/18","BL","12:37:32 PM","MAIN ROAD","TRO","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-08,"2","2018",8,"Medium"
"102","8/2/18","BL","12:39:07 PM","MAIN ROAD","TSE","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-08,"2","2018",8,"Medium"
"103","8/2/18","BL","9:34:44 AM","ROAD CLIFF","LAK","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-08,"2","2018",8,"Medium"
"104","8/2/18","BL","9:57:35 AM","ROAD CLIFF","LAM","F","A",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-08,"2","2018",8,"Medium"
"105","9/2/18","BL","9:03:12 AM","NORWAY","BHA","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-09,"2","2018",9,"Large"
"106","9/2/18","BL","9:29:19 AM","NORWAY","SAH","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-09,"2","2018",9,"Medium"
"107","9/2/18","BL","9:43:15 AM","NORWAY","SEN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-09,"2","2018",9,"Medium"
"108","9/2/18","BL","8:56:26 AM","NORWAY","TSE","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-09,"2","2018",9,"Medium"
"109","9/2/18","BL","10:18:27 AM","TUSSOCKS","SEQ","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-09,"2","2018",9,"Medium"
"110","9/2/18","BL","10:24:07 AM","TUSSOCKS","SIN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-09,"2","2018",9,"Medium"
"111","9/2/18","BL","11:13:15 AM","TUSSOCKS","SOM","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-09,"2","2018",9,"Medium"
"112","9/2/18","BL","11:13:03 AM","TUSSOCKS","SPR","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-09,"2","2018",9,"Medium"
"113","11/2/18","BL","12:27:25 PM","CAMP","BAB","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-11,"2","2018",11,"Medium"
"114","11/2/18","BL","12:27:05 PM","CAMP","MAN","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-11,"2","2018",11,"Large"
"115","11/2/18","BL","12:26:37 PM","CAMP","RAM","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-11,"2","2018",11,"Medium"
"116","11/2/18","BL","12:25:52 PM","RANCH DRESSING","RAF","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-11,"2","2018",11,"Medium"
"117","11/2/18","BL","12:26:08 PM","RANCH DRESSING","REN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-11,"2","2018",11,"Medium"
"118","11/2/18","BL","12:26:53 PM","RANCH DRESSING","RHE","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-11,"2","2018",11,"Medium"
"119","11/2/18","BL","12:26:29 PM","RANCH DRESSING","RIZ","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-11,"2","2018",11,"Medium"
"120","11/2/18","BL","12:27:40 PM","RAS KETEMA","BEL","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-11,"2","2018",11,"Medium"
"121","11/2/18","BL","12:27:50 PM","RAS KETEMA","BIN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-11,"2","2018",11,"Medium"
"122","11/2/18","BL","12:55:22 PM","RAS KETEMA","HAN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-11,"2","2018",11,"Medium"
"123","11/2/18","BL","12:24:18 PM","ROAD CLIFF","P=N","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-11,"2","2018",11,"Large"
"124","11/2/18","BL","12:24:41 PM","ROAD CLIFF","RUN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-11,"2","2018",11,"Medium"
"125","12/2/18","BL","10:37:27 AM","HYENA ALLEY","BAN","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-12,"2","2018",12,"Large"
"126","12/2/18","BL","8:54:39 AM","NORWAY","PTO","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-12,"2","2018",12,"Large"
"127","12/2/18","BL","10:17:38 AM","NORWAY","THR","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-12,"2","2018",12,"Medium"
"128","12/2/18","BL","9:37:31 AM","NORWAY","TIP","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-12,"2","2018",12,"Medium"
"129","12/2/18","BL","9:58:01 AM","NORWAY","TOP","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-12,"2","2018",12,"Medium"
"130","12/2/18","BL","9:33:46 AM","NORWAY","TRO","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-12,"2","2018",12,"Medium"
"131","12/2/18","BL","9:15:42 AM","NORWAY","TSE","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-12,"2","2018",12,"Medium"
"132","12/2/18","BL","11:16:21 AM","PATH TO BERINGEA","HAN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-12,"2","2018",12,"Medium"
"133","12/2/18","BL","10:55:51 AM","WAREDA HUT","MOS","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-12,"2","2018",12,"Medium"
"134","14/2/2018","BL","10:26:18 AM","NORWAY","P=N","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-14,"2","2018",14,"Large"
"135","14/2/2018","BL","10:08:15 AM","NORWAY","RAF","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-14,"2","2018",14,"Medium"
